Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Mobility,Auto_Docked,Auto_Engaged,Auto_Cubes_Top,Auto_Cubes_Mid,Auto_Cubes_Low,Auto_Cones_Top,Auto_Cones_Mid,Auto_Cones_Low,Tele_Cubes_Top,Tele_Cubes_Mid,Tele_Cubes_Low,Tele_Cones_Top,Tele_Cones_Mid,Tele_Cones_Low,Endgame_Parked,Endgame_Docked,Endgame_Engaged,Auto_Cubes,Auto_Cones,Tele_Cubes,Tele_Cones,Total Game Pieces
,2954c75e-1df5-4c09-a241-61dcf180b8ae,2876,85,jason,Slow And slow pickup ,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,c032067b-c55a-476a-a6ad-af3fad5292f5,2877,18,DAB,Bumps other robots and almost tipped over 4 times.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,1.00,5.00,7.00
,76b257ff-a3c1-4ff9-928c-19fa7484fff5,2877,22,DAB,Fast. Efficient. Can do high scoring.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,6.00
,e5e47c1f-080f-4e0f-baba-3f5fef6eab47,2877,12,zannnnnder,they did it,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,5.00
,86da255a-02e7-4519-b65a-e57c36fc3b6f,2877,3,jason,bad at pickup left charge when it balanced with two others and they where docked nice call,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,3.00,5.00
,da4501fe-0575-4237-b6b0-8ba65865f6de,2877,31,Zannnnnder,Swerve drive. good at out maneuvering defense.  ,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,3.00,4.00,8.00
,1a23edd0-dcc4-4c26-9218-e8d546521b99,2877,46,DAB,Slow moving.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,ab41890f-91d7-492c-a8b4-fe90d3a9a281,2877,38,jason,Kinda fast fast placement good pickup,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,5.00,8.00
,39eabb65-8e0b-49c6-903f-59c404691438,2877,75,Jennifer,"Fast. and smooth 
Slid off edge of table at end",1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,5.00,8.00
,c437ac94-4335-46a3-9c6e-9c6dc676af8a,2877,85,zzzzzzzzzz,sometimes its hard to put pieces where they go. and this robot really knows that,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00
,c64555f7-1e69-4d0d-b841-46c6befb1a7f,2877,60,Rahcek,Little slow. hesitant when placing things. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,4.00,6.00
,7257bc4a-9042-4392-a8f6-5c8c6c3fd389,2877,66,logan,Slow but precise in placement.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,4.00,6.00
,f44e7084-c032-47c3-8487-85786a47e6b7,3102,10,zannnnnder,a little slow and aggressive,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,9debff42-04b5-4f51-a3c9-fb80c3ee0af1,3146,1,Laura,Broke down. Barely moved at all,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00
,4a8366b3-59b0-4b7b-8f81-ba2de7a5b2d1,3146,21,Nicholas,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,3.00,5.00
,db86002a-265c-43fc-bbb5-28e7ca617b26,3146,13,Rahcek,Charge station auto no work. ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00
,9142c0c3-54ae-43a8-a2f0-84a602fe6928,3146,34,Laura,Good at cones. spotty movement.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,4.00
,3e298a98-f607-4443-9457-c5d41193e4ec,3146,28,Rahvek,bad at holding on to pieces. slow. dropped 2\6,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00
,2f4ae977-ec1c-4fee-bd52-06a127fb56df,3146,45,Zannnnnder,Tried defense but got pushed around a lot. ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00
,ce1f5944-9d7f-4a15-b55d-1fe26ced009a,3146,62,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
,aabfdfe0-cf04-4135-b853-cde09bee24a2,3146,71,zaannnnder,they did okay. it wasn't a world record though... ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,4.00
,b48ebf0d-6383-4f80-9963-4248e3c473c9,3146,81,Nicholas,They performed.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,4.00,5.00
,c72a09f2-062d-49e0-b9f0-11f74876e7fd,3146,55,evn,Arm stopped working. Gave the enemy team a cube. ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00
,c1cdedcd-578e-47a1-86ed-77461e9989c9,3146,62,logan,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,5.00
,58400aa8-e9e8-4bf4-b946-0999125e32f7,3146,90,Rahcek,Bad at holding. I didn't pay much attention. last match and all,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00
,1a0195de-0e0f-4095-b984-7213c6bcad6a,3182,24,MDP,Can pick up cones. Can do high scoring. Slow.,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,5.00
,c8f5fd21-3a72-4549-9be5-6c0b6497ba03,3182,19,Nicholas,No top scoring. scattered.,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,2.00,3.00
,dcbab08f-23f4-44ca-a1cc-b2b55398e2dc,3182,5,Laura,The arm broke. Think of an arm that snapped and is barely hanging on my a string of flesh. It's the robot version of that. ,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00
,1bcf553f-8a14-4970-8b68-2211c0f9a1a0,3182,51,Laura,Can pick up from human player station. Can't seem to reach the ground. ,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,5.00
,9b85392f-ad80-441c-968e-645b189fc6c1,3182,32,Rahvek,Flimsy arm. bad at holding on to pieces. accidentally removed a piece,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,3.00
,f28d7d07-668f-4ae5-b748-b09e765864b2,3182,38,evn,Nice auto.,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,4.00
,6ffbfbac-6e58-436b-b5c6-ed8c252e5141,3182,59,zaannnnder,Strong preference for cones from the human player station. ,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,5.00
,b23ab219-a543-4835-a68e-0bbbe8527a34,3182,70,jason,Idk,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,4.00,5.00
,fdbd3ebe-a104-4cae-932e-9b4c5d85d7f7,3182,78,Jennifer,"Dropped cone when add to peg, 3 times, then alliance robot pushed them into bottom
fast driving an pickup",0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
,147d5764-4817-49ae-8229-ee8717c8983b,3182,65,Rahcek,it does it. tippy,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,bbd81455-f0f6-4fb3-8c0d-6664b525f3ce,3182,84,Laura,Can't reach ground/no ground pickup.  Can pick up from human player station. ,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,be4c26e4-f01d-42b8-9a9c-03bd3c3dbeae,3205,2,evn,Kind of Slow.  Can pick up cones.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,4.00
,e1087957-da06-4658-9510-1c051c40eb49,3205,11,zannnnnder,Double stacked a cube in the middle grid... why? not bad aside from that ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,6.00
,ca0d5ad8-c9c6-4a39-90f9-8a6331c004a2,3205,17,zannnnnder, wow. they did it again. still good,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,2.00,4.00,7.00
,cb04a1cc-15f7-4e1c-a440-736ed8e50750,3205,24,Gabe,Decent second pick,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,3.00,6.00
,8d6a00a0-ce6b-4246-b30a-354cd2edfc0e,3205,56,Nicholas,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,91d39d20-ac02-4d80-8110-8b1f09def32a,3205,51,Zannnnnder,Penalty for being in the opposite human player station. Big target of opposing defense bots. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,4.00
,25d55941-cb67-42a7-bff1-428ca3906f4d,3205,35,jason,Nice 2s x3 charge fast pickup pretty good placement,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,4.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,5.00,7.00
,75e3c7a5-847a-4cee-a01f-09e5d992cff2,3205,68,Jennifer,"Fast, serves around obstacles
Drops cone if bumped",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,6.00
,abbc933b-c4e0-4b34-8633-3c6f108c6762,3205,45,Jean,"Can pick up sideways cones. It slid if charging station when all three were on, so it parked.",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,4.00,8.00
,f0f69528-2ae6-4dc6-8e49-94c3e93f1233,3205,61,evn,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,55d98771-753a-40be-bb7d-e201fd708790,3205,78,logan,I have no idea why I'm on match 78 instead of match 77 it had to of been a glitch,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,5.00,7.00
,80d87545-4347-429d-9764-b9b74feb78c6,3205,86,Laura,Could reach the ground but chooses not to. Arm is capable but probably too prone to breaking if hit.  Can pick up from human player station.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,4.00,5.00
,fec0420c-b4c3-4175-8a43-0721e230c74f,3461,6,zannnnnder,Very tippy and bad at placing pieces. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,4.00
,a2ee6343-e6da-4f99-9078-6453efe7b8e7,3461,21,zaannnnder,Kinda slow,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,1ddf4fa1-e634-49a9-be11-1727e00344da,3461,14,Laura,Could fall if hit too hard. ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,4.00
,3cf9c566-1f4b-44b5-bef5-3514817d00b5,3461,26,Gabe,Slow,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,5e71a592-2647-4edf-8694-98f93f6a9691,3461,41,Zannnnnder,Started slow but got faster as the match went on. ,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,5.00,7.00
,702eaf75-38b4-4ea9-b4e3-9a9f685e61f8,3461,47,Laura,Having issues... I think they're trying to do defensive play but they are not good at/for that. ,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
,3839d5ab-4fec-4449-903a-b1d84bbd1f80,3461,65,jason,Idk they tied,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,4.00
,e28ad723-d617-4fa6-9267-2258c09b63a7,3461,36,jason,1point auto fail Claw fail bad at defense,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
,115d752c-3d4b-49a1-9ce6-1356d03ee162,3461,53,evn,,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,4.00
,6357782b-f086-4394-a0ba-9e2f8116a6d2,3461,72,Rahcek,Slow. but does it,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,6d6f0cb3-7667-4618-b9e2-eb39991dd81d,3461,81,Laura,Can do high scoring.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,4.00
,6f8bd36f-7829-442c-b9f2-ec808c8b677d,3461,85,Rahcek,Very slow. meandering. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,34566025-7fc2-4cda-b16d-ba41a7d099c6,3654,1,Nicholas,Slow. No top scoring. mid auto score,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,3.00
,c4cd745d-1df2-45e4-ab80-28c36eed84d0,3654,9,Rahcek,charge station auto no work. slow moving.,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,4.00
,ebdf447e-a842-4bae-9cab-371efb4903bd,3654,28,evn,Has an auto. Slow. No top scoring. Managed to balance with the team at the end.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,4.00
,50bccf2e-f8f9-4f62-b34a-ffdbc72326d9,3654,23,Paul,Died on auto. Their arm caught onto the mid grid and the robot drove away. Their was broken for all of telop. Waited to climb the rest of the game and started climbing at 55 seconds. ,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
,0c905931-ba7e-418d-a06f-2479b6243362,3654,34,Nicholas,Not too great and slow.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00,3.00
,367b8efd-2b88-4335-9f70-ff675197959d,3654,40,Laura,Can pick up from human player station. Tippy at charge station.,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,3.00
,0c1d69c7-9991-464e-94bb-d5d81eda96ef,3654,70,zaannnnder,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,f3d93c7b-ab7c-4240-b83a-d96fa610dd96,3654,69,zaannnnder,They seem like kind of a waste of space. they don't do a lot and get in the way of stuff a lot. ,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00
,99018a28-fd4a-4f36-87a9-b9e316810b4f,3654,49,evn,Doesn't have an auto. Arm doesn't work. Only could drop and not pick up.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,2.00
,9da1ea50-e322-4377-8045-eb2d09234239,3654,85,Jean,,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,6.00
,b33c85ee-55f5-48f3-a00d-2b280f06626d,3654,61,Rahcek,meandering very much. bad,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,800c00b0-e0eb-44b8-a09a-b49bda534d56,3654,56,Gabe,"slow, can only get low or mid",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,4.00
,75093ce9-369f-4094-87d4-70cfd1d47584,3654,77,logan,Died,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
,8aab32d2-48ab-4b57-98b7-91028e48c684,4564,12,evn,Ok performance.,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,5.00
,2eb0c24b-02ee-42af-bc9e-c51246f51f5b,4564,17,DAB,Slow. received a yellow card for damaging contact with a robot in their perimeter.,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,2.00,5.00
,96893e65-cd86-43d0-8045-64fad3fea315,4564,7,zannnnnder,Good scoring  ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4.00,6.00
,44874090-9275-4ded-af69-4411869591bd,4564,26,logan,,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,5.00
,21e5c401-3a98-4630-a084-dd150d727460,4564,60,zaannnnder,Picks up pieces slowly but scores them quick. ,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,5.00
,d2174168-e2f3-42ad-996c-faf1ed75ef91,4564,73,Nicholas,"I don't they are a great choice. slow, and played very carefully this match.",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,6416c7b8-b733-4298-8752-d400b426cb38,4564,37,jason,Ok placement slow and good pickup,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,5.00
,e24a0d05-7cbd-4dae-8175-469fae5cbe11,4564,43,jason,Engage fail auto not very efficient ok speed slow placement good pickup,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,4.00
,c6d9fa09-6a61-4241-8ede-bc7f8ab587e9,4564,89,zzzzzzzzzz,Kinda in the way of things at the end of the match. ,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,dcd3288e-f1da-4016-a576-9f94c9740201,4564,48,jason,tbh I was watching us more sry,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,3.00,5.00
,c4889e65-d671-45a2-ad39-4ec713409a91,4564,67,evn,Ok auto. Slow.,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00
,1793fbe5-814c-44be-ac81-b43e4733ce7b,4564,83,Rahcek,Struggled to pick up a cone for way too long. ,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00
,9acfad45-83df-4a37-b0f3-9677c8852642,4905,13,evn,Nice auto.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,5.00
,6d2e9cce-c9cf-435a-960d-7c7cb1722773,4905,7,jason,Good enough to be either an Alliance cap or 2nd pick,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,1.00,1.00,2.00,0.00,0.00,4.00,6.00
,3c38cc88-e262-4f63-9b75-fb07b4c2cf61,4905,27,logan,,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,4.00,7.00
,44f77508-0d1d-4539-802c-85eea0c73cd4,4905,33,Laura,Dropped a cone when placing. Disconnected AT 30 seconds exactly.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00
,61f49c0e-223e-4e01-a70c-ec99784fdf44,4905,40,Zannnnnder,They just zip around everywhere. decent scoring. ,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,9f866c28-2cb5-4ac9-b792-09d1604bcf42,4905,19,Laura,"Auto can get messed up by hitting the edge of charge station when on the left. 

Tech foul made match restart. Second try shown below: (didn't change points) 

Launches cubes up when placing. Both autos failed to get to a spot to score a second auto point. 

",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,1.00,8.00
,f89f2d74-318d-4062-baf3-82ca600fd859,4905,53,Nicholas,"Pretty good at low scoring, can do high if needed.",1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,4.00,1.00,7.00
,8b29e981-68a3-45ea-9935-d29446faa546,4905,75,Nicholas,They did alright.,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,1.00,2.00,5.00
